Protocol,Length,Src_IP,Dst_IP,Src_Port,Dst_Port,Timestamp,Anomaly
TCP,54,10.0.2.2,10.0.2.15,2046,53488,1629118909.24462,1
TCP,74,10.0.2.15,10.0.2.2,41842,7435,1629118909.245595,1
TCP,54,10.0.2.2,10.0.2.15,6129,57144,1629118909.245595,1
TCP,74,10.0.2.15,10.0.2.2,60012,777,1629118909.246572,1
TCP,54,10.0.2.2,10.0.2.15,81,47762,1629118909.247547,1
TCP,74,10.0.2.15,10.0.2.2,51748,6106,1629118909.248524,1
TCP,54,10.0.2.2,10.0.2.15,880,33198,1629118909.249499,1
TCP,74,10.0.2.15,10.0.2.2,39432,5877,1629118909.249499,1
TCP,54,10.0.2.2,10.0.2.15,9099,44250,1629118909.250475,1
TCP,74,10.0.2.15,10.0.2.2,48430,6692,1629118909.251452,1
TCP,54,10.0.2.2,10.0.2.15,765,43456,1629118909.251452,1
TCP,74,10.0.2.15,10.0.2.2,51086,5915,1629118909.252427,1
TCP,54,10.0.2.2,10.0.2.15,3269,38220,1629118909.253403,1
TCP,74,10.0.2.15,10.0.2.2,58974,10215,1629118909.254379,1
TCP,54,10.0.2.2,10.0.2.15,57797,55230,1629118909.254379,1
TCP,74,10.0.2.15,10.0.2.2,46530,32770,1629118909.255356,1
TCP,54,10.0.2.2,10.0.2.15,406,51484,1629118909.256331,1
TCP,74,10.0.2.15,10.0.2.2,57732,4449,1629118909.257308,1
TCP,54,10.0.2.2,10.0.2.15,5901,58480,1629118909.257308,1
TCP,74,10.0.2.15,10.0.2.2,55804,9917,1629118909.258283,1
TCP,54,10.0.2.2,10.0.2.15,1494,37992,1629118909.258283,1
TCP,74,10.0.2.15,10.0.2.2,34512,1455,1629118909.259259,1
TCP,54,10.0.2.2,10.0.2.15,1217,46962,1629118909.260235,1
TCP,74,10.0.2.15,10.0.2.2,33084,20221,1629118909.261211,1
TCP,54,10.0.2.2,10.0.2.15,7070,45196,1629118909.262187,1
TCP,74,10.0.2.15,10.0.2.2,44982,13,1629118909.262187,1
TCP,54,10.0.2.2,10.0.2.15,212,52118,1629118909.263163,1
TCP,74,10.0.2.15,10.0.2.2,54334,5510,1629118909.264139,1
TCP,54,10.0.2.2,10.0.2.15,1244,52654,1629118909.265116,1
TCP,74,10.0.2.15,10.0.2.2,46888,3322,1629118909.266091,1
TCP,54,10.0.2.2,10.0.2.15,49159,40998,1629118909.266091,1
TCP,74,10.0.2.15,10.0.2.2,54130,1037,1629118909.267067,1
TCP,54,10.0.2.2,10.0.2.15,2035,46868,1629118909.267067,1
TCP,74,10.0.2.15,10.0.2.2,56012,79,1629118909.268044,1
TCP,54,10.0.2.2,10.0.2.15,2557,59888,1629118909.26902,1
TCP,66,10.0.2.15,10.0.2.2,49050,514,1629118909.269996,1
TCP,54,10.0.2.2,10.0.2.15,5998,41502,1629118909.269996,1
TCP,66,10.0.2.15,10.0.2.2,49050,514,1629118909.271578,1
TCP,54,10.0.2.2,10.0.2.15,9290,35488,1629118909.271578,1
TCP,74,10.0.2.15,10.0.2.2,52466,1089,1629118909.272544,1
TCP,54,10.0.2.2,10.0.2.15,49163,41532,1629118909.272544,1
TCP,74,10.0.2.15,10.0.2.2,43296,2034,1629118909.274494,1
TCP,54,10.0.2.2,10.0.2.15,7435,41842,1629118909.274494,1
TCP,74,10.0.2.15,10.0.2.2,35292,4662,1629118909.275471,1
TCP,54,10.0.2.2,10.0.2.15,777,60012,1629118909.275471,1
TCP,74,10.0.2.15,10.0.2.2,36970,5357,1629118909.276446,1
TCP,54,10.0.2.2,10.0.2.15,6106,51748,1629118909.277422,1
TCP,74,10.0.2.15,10.0.2.2,37976,3005,1629118909.278398,1
TCP,54,10.0.2.2,10.0.2.15,5877,39432,1629118909.279375,1
TCP,74,10.0.2.15,10.0.2.2,40238,11110,1629118909.279375,1
TCP,54,10.0.2.2,10.0.2.15,6692,48430,1629118909.28035,1
TCP,74,10.0.2.15,10.0.2.2,49086,2040,1629118909.281327,1
TCP,54,10.0.2.2,10.0.2.15,5915,51086,1629118909.282303,1
TCP,74,10.0.2.15,10.0.2.2,47556,1000,1629118909.283279,1
TCP,54,10.0.2.2,10.0.2.15,10215,58974,1629118909.283279,1
TCP,74,10.0.2.15,10.0.2.2,35378,49157,1629118909.284254,1
TCP,54,10.0.2.2,10.0.2.15,32770,46530,1629118909.285236,1
TCP,74,10.0.2.15,10.0.2.2,52128,9011,1629118909.286209,1
TCP,54,10.0.2.2,10.0.2.15,4449,57732,1629118909.287189,1
TCP,74,10.0.2.15,10.0.2.2,57480,2399,1629118909.28816,1
TCP,54,10.0.2.2,10.0.2.15,9917,55804,1629118909.28816,1
TCP,74,10.0.2.15,10.0.2.2,46564,5002,1629118909.29011,1
TCP,54,10.0.2.2,10.0.2.15,1455,34512,1629118909.29011,1
TCP,74,10.0.2.15,10.0.2.2,51434,7625,1629118909.292063,1
TCP,54,10.0.2.2,10.0.2.15,20221,33084,1629118909.293039,1
TCP,74,10.0.2.15,10.0.2.2,58956,8402,1629118909.294015,1
TCP,54,10.0.2.2,10.0.2.15,13,44982,1629118909.294991,1
TCP,74,10.0.2.15,10.0.2.2,33476,49156,1629118909.295966,1
TCP,54,10.0.2.2,10.0.2.15,5510,54334,1629118909.295966,1
TCP,74,10.0.2.15,10.0.2.2,56180,60443,1629118909.296944,1
TCP,54,10.0.2.2,10.0.2.15,3322,46888,1629118909.296944,1
TCP,74,10.0.2.15,10.0.2.2,58024,2045,1629118909.297919,1
TCP,54,10.0.2.2,10.0.2.15,1037,54130,1629118909.298894,1
TCP,74,10.0.2.15,10.0.2.2,44422,8001,1629118909.299871,1
TCP,54,10.0.2.2,10.0.2.15,79,56012,1629118909.299871,1
TCP,74,10.0.2.15,10.0.2.2,47892,64680,1629118909.301822,1
TCP,54,10.0.2.2,10.0.2.15,1089,52466,1629118909.301822,1
TCP,74,10.0.2.15,10.0.2.2,40184,6004,1629118909.303775,1
TCP,54,10.0.2.2,10.0.2.15,2034,43296,1629118909.303775,1
TCP,74,10.0.2.15,10.0.2.2,45754,1137,1629118909.305727,1
TCP,54,10.0.2.2,10.0.2.15,4662,35292,1629118909.305727,1
TCP,74,10.0.2.15,10.0.2.2,55248,5859,1629118909.306702,1
TCP,54,10.0.2.2,10.0.2.15,5357,36970,1629118909.307678,1
TCP,74,10.0.2.15,10.0.2.2,34092,1026,1629118909.308654,1
TCP,54,10.0.2.2,10.0.2.15,3005,37976,1629118909.309631,1
TCP,74,10.0.2.15,10.0.2.2,35070,2251,1629118909.310608,1
TCP,54,10.0.2.2,10.0.2.15,11110,40238,1629118909.311583,1
TCP,74,10.0.2.15,10.0.2.2,43008,4045,1629118909.311583,1
TCP,54,10.0.2.2,10.0.2.15,2040,49086,1629118909.311583,1
TCP,74,10.0.2.15,10.0.2.2,51706,32,1629118909.312561,1
TCP,54,10.0.2.2,10.0.2.15,1000,47556,1629118909.313536,1
TCP,74,10.0.2.15,10.0.2.2,55836,2701,1629118909.315488,1
TCP,54,10.0.2.2,10.0.2.15,49157,35378,1629118909.315488,1
TCP,74,10.0.2.15,10.0.2.2,40966,8042,1629118909.317439,1
TCP,54,10.0.2.2,10.0.2.15,9011,52128,1629118909.318416,1
TCP,74,10.0.2.15,10.0.2.2,57914,1169,1629118909.320368,1
TCP,54,10.0.2.2,10.0.2.15,2399,57480,1629118909.320368,1
TCP,74,10.0.2.15,10.0.2.2,58764,35500,1629118909.321343,1
TCP,54,10.0.2.2,10.0.2.15,5002,46564,1629118909.322319,1
TCP,74,10.0.2.15,10.0.2.2,57470,89,1629118909.323296,1
TCP,54,10.0.2.2,10.0.2.15,7625,51434,1629118909.323296,1
TCP,74,10.0.2.15,10.0.2.2,35686,1801,1629118909.324272,1
TCP,54,10.0.2.2,10.0.2.15,8402,58956,1629118909.325248,1
TCP,74,10.0.2.15,10.0.2.2,39382,4446,1629118909.326247,1
TCP,54,10.0.2.2,10.0.2.15,49156,33476,1629118909.327198,1
TCP,74,10.0.2.15,10.0.2.2,36364,3211,1629118909.328176,1
TCP,54,10.0.2.2,10.0.2.15,60443,56180,1629118909.328176,1
TCP,74,10.0.2.15,10.0.2.2,39488,1053,1629118909.329152,1
TCP,54,10.0.2.2,10.0.2.15,2045,58024,1629118909.329152,1
TCP,74,10.0.2.15,10.0.2.2,57740,26214,1629118909.331103,1
TCP,54,10.0.2.2,10.0.2.15,8001,44422,1629118909.33208,1
TCP,74,10.0.2.15,10.0.2.2,48388,1154,1629118909.333056,1
TCP,54,10.0.2.2,10.0.2.15,64680,47892,1629118909.333056,1
TCP,74,10.0.2.15,10.0.2.2,45888,1039,1629118909.334046,1
TCP,54,10.0.2.2,10.0.2.15,6004,40184,1629118909.335008,1
TCP,74,10.0.2.15,10.0.2.2,48518,6100,1629118909.336959,1
TCP,54,10.0.2.2,10.0.2.15,1137,45754,1629118909.336959,1
TCP,74,10.0.2.15,10.0.2.2,38116,2135,1629118909.338913,1
TCP,54,10.0.2.2,10.0.2.15,5859,55248,1629118909.339887,1
TCP,74,10.0.2.15,10.0.2.2,38160,9415,1629118909.340864,1
TCP,54,10.0.2.2,10.0.2.15,1026,34092,1629118909.34184,1
TCP,74,10.0.2.15,10.0.2.2,41796,1138,1629118909.343791,1
TCP,54,10.0.2.2,10.0.2.15,2251,35070,1629118909.344766,1
TCP,74,10.0.2.15,10.0.2.2,44700,1083,1629118909.346719,1
TCP,54,10.0.2.2,10.0.2.15,4045,43008,1629118909.346719,1
TCP,74,10.0.2.15,10.0.2.2,47846,1078,1629118909.347696,1
TCP,54,10.0.2.2,10.0.2.15,32,51706,1629118909.348671,1
TCP,74,10.0.2.15,10.0.2.2,47840,1839,1629118909.349647,1
TCP,54,10.0.2.2,10.0.2.15,2701,55836,1629118909.350624,1
TCP,74,10.0.2.15,10.0.2.2,34332,2190,1629118909.353551,1
TCP,54,10.0.2.2,10.0.2.15,8042,40966,1629118909.354527,1
TCP,74,10.0.2.15,10.0.2.2,49084,42,1629118909.355503,1
TCP,54,10.0.2.2,10.0.2.15,1169,57914,1629118909.355503,1
TCP,74,10.0.2.15,10.0.2.2,39278,1087,1629118909.35648,1
TCP,54,10.0.2.2,10.0.2.15,35500,58764,1629118909.357456,1
TCP,74,10.0.2.15,10.0.2.2,55484,2161,1629118909.359407,1
TCP,54,10.0.2.2,10.0.2.15,89,57470,1629118909.360382,1
TCP,74,10.0.2.15,10.0.2.2,40790,3737,1629118909.360382,1
TCP,54,10.0.2.2,10.0.2.15,1801,35686,1629118909.361359,1
TCP,74,10.0.2.15,10.0.2.2,45986,27353,1629118909.361359,1
TCP,54,10.0.2.2,10.0.2.15,4446,39382,1629118909.362335,1
TCP,74,10.0.2.15,10.0.2.2,38310,2105,1629118909.363311,1
TCP,54,10.0.2.2,10.0.2.15,3211,36364,1629118909.363311,1
TCP,74,10.0.2.15,10.0.2.2,41362,7920,1629118909.365262,1
TCP,54,10.0.2.2,10.0.2.15,1053,39488,1629118909.365262,1
TCP,74,10.0.2.15,10.0.2.2,41398,1328,1629118909.366239,1
TCP,54,10.0.2.2,10.0.2.15,26214,57740,1629118909.366239,1
TCP,74,10.0.2.15,10.0.2.2,51496,1501,1629118909.366239,1
TCP,54,10.0.2.2,10.0.2.15,1154,48388,1629118909.367214,1
TCP,74,10.0.2.15,10.0.2.2,42028,4006,1629118909.368191,1
TCP,54,10.0.2.2,10.0.2.15,1039,45888,1629118909.369166,1
TCP,74,10.0.2.15,10.0.2.2,52354,161,1629118909.370142,1
TCP,54,10.0.2.2,10.0.2.15,6100,48518,1629118909.371118,1
TCP,74,10.0.2.15,10.0.2.2,48638,1309,1629118909.371118,1
TCP,54,10.0.2.2,10.0.2.15,2135,38116,1629118909.372094,1
TCP,74,10.0.2.15,10.0.2.2,49062,1063,1629118909.372094,1
TCP,54,10.0.2.2,10.0.2.15,9415,38160,1629118909.37307,1
TCP,74,10.0.2.15,10.0.2.2,54964,12345,1629118909.375022,1
TCP,54,10.0.2.2,10.0.2.15,1138,41796,1629118909.375022,1
TCP,74,10.0.2.15,10.0.2.2,57282,8443,1629118909.376974,1
TCP,54,10.0.2.2,10.0.2.15,1083,44700,1629118909.376974,1
TCP,74,10.0.2.15,10.0.2.2,38782,543,1629118909.37795,1
TCP,54,10.0.2.2,10.0.2.15,1078,47846,1629118909.37795,1
TCP,74,10.0.2.15,10.0.2.2,41656,50800,1629118909.378926,1
TCP,54,10.0.2.2,10.0.2.15,1839,47840,1629118909.378926,1
TCP,74,10.0.2.15,10.0.2.2,45616,4899,1629118909.379902,1
TCP,74,10.0.2.15,10.0.2.2,36376,15003,1629118909.380878,1
TCP,54,10.0.2.2,10.0.2.15,2190,34332,1629118909.381854,1
TCP,74,10.0.2.15,10.0.2.2,54626,19842,1629118909.38283,1
TCP,74,10.0.2.15,10.0.2.2,35696,9535,1629118909.383806,1
TCP,54,10.0.2.2,10.0.2.15,42,49084,1629118909.384782,1
TCP,74,10.0.2.15,10.0.2.2,36054,6839,1629118909.384782,1
TCP,54,10.0.2.2,10.0.2.15,1087,39278,1629118909.385758,1
TCP,74,10.0.2.15,10.0.2.2,57642,6779,1629118909.386736,1
TCP,74,10.0.2.15,10.0.2.2,40392,27355,1629118909.388687,1
TCP,54,10.0.2.2,10.0.2.15,2161,55484,1629118909.389662,1
TCP,74,10.0.2.15,10.0.2.2,54414,20000,1629118909.390638,1
TCP,54,10.0.2.2,10.0.2.15,3737,40790,1629118909.391614,1
TCP,74,10.0.2.15,10.0.2.2,45428,11967,1629118909.393102,1
TCP,54,10.0.2.2,10.0.2.15,27353,45986,1629118909.395053,1
TCP,74,10.0.2.15,10.0.2.2,32896,1112,1629118909.397006,1
TCP,54,10.0.2.2,10.0.2.15,2105,38310,1629118909.397981,1
TCP,74,10.0.2.15,10.0.2.2,51772,1036,1629118909.398957,1
TCP,54,10.0.2.2,10.0.2.15,7920,41362,1629118909.398957,1
TCP,74,10.0.2.15,10.0.2.2,56386,179,1629118909.400909,1
TCP,54,10.0.2.2,10.0.2.15,1328,41398,1629118909.400909,1
TCP,74,10.0.2.15,10.0.2.2,49798,1718,1629118909.402861,1
TCP,54,10.0.2.2,10.0.2.15,1501,51496,1629118909.403838,1
TCP,74,10.0.2.15,10.0.2.2,44032,1123,1629118909.404813,1
TCP,54,10.0.2.2,10.0.2.15,4006,42028,1629118909.404813,1
TCP,74,10.0.2.15,10.0.2.2,40908,21571,1629118909.405789,1
TCP,54,10.0.2.2,10.0.2.15,161,52354,1629118909.406765,1
TCP,74,10.0.2.15,10.0.2.2,44082,1062,1629118909.408717,1
TCP,54,10.0.2.2,10.0.2.15,1309,48638,1629118909.409694,1
TCP,74,10.0.2.15,10.0.2.2,37072,15742,1629118909.41067,1
TCP,54,10.0.2.2,10.0.2.15,1063,49062,1629118909.41067,1
TCP,74,10.0.2.15,10.0.2.2,51714,1124,1629118909.411646,1
TCP,54,10.0.2.2,10.0.2.15,12345,54964,1629118909.412622,1
TCP,74,10.0.2.15,10.0.2.2,35004,9944,1629118909.414574,1
TCP,54,10.0.2.2,10.0.2.15,8443,57282,1629118909.414574,1
TCP,74,10.0.2.15,10.0.2.2,48108,5500,1629118909.41555,1
TCP,74,10.0.2.15,10.0.2.2,46054,4444,1629118909.416526,1
TCP,54,10.0.2.2,10.0.2.15,543,38782,1629118909.416526,1
TCP,74,10.0.2.15,10.0.2.2,55642,5730,1629118909.417501,1
TCP,54,10.0.2.2,10.0.2.15,50800,41656,1629118909.418477,1
TCP,74,10.0.2.15,10.0.2.2,43690,1935,1629118909.419452,1
TCP,54,10.0.2.2,10.0.2.15,4899,45616,1629118909.419452,1
TCP,74,10.0.2.15,10.0.2.2,56254,19,1629118909.420431,1
TCP,54,10.0.2.2,10.0.2.15,15003,36376,1629118909.421405,1
TCP,74,10.0.2.15,10.0.2.2,44728,18040,1629118909.422411,1
TCP,54,10.0.2.2,10.0.2.15,19842,54626,1629118909.422411,1
TCP,74,10.0.2.15,10.0.2.2,57172,16016,1629118909.423362,1
TCP,54,10.0.2.2,10.0.2.15,9535,35696,1629118909.423362,1
TCP,74,10.0.2.15,10.0.2.2,43442,3878,1629118909.424339,1
TCP,54,10.0.2.2,10.0.2.15,6839,36054,1629118909.425315,1
TCP,74,10.0.2.15,10.0.2.2,48096,5950,1629118909.426291,1
TCP,54,10.0.2.2,10.0.2.15,6779,57642,1629118909.426291,1
TCP,74,10.0.2.15,10.0.2.2,44678,5801,1629118909.427267,1
TCP,54,10.0.2.2,10.0.2.15,27355,40392,1629118909.427267,1
TCP,74,10.0.2.15,10.0.2.2,53432,2800,1629118909.428242,1
TCP,54,10.0.2.2,10.0.2.15,20000,54414,1629118909.429217,1
TCP,74,10.0.2.15,10.0.2.2,52058,3889,1629118909.430195,1
TCP,54,10.0.2.2,10.0.2.15,11967,45428,1629118909.431171,1
TCP,74,10.0.2.15,10.0.2.2,38282,52869,1629118909.432101,1
TCP,54,10.0.2.2,10.0.2.15,1112,32896,1629118909.432101,1
TCP,74,10.0.2.15,10.0.2.2,52022,2048,1629118909.435988,1
TCP,54,10.0.2.2,10.0.2.15,1036,51772,1629118909.436963,1
TCP,74,10.0.2.15,10.0.2.2,59104,4002,1629118909.437939,1
TCP,54,10.0.2.2,10.0.2.15,179,56386,1629118909.438915,1
TCP,74,10.0.2.15,10.0.2.2,42820,458,1629118909.440868,1
TCP,54,10.0.2.2,10.0.2.15,1718,49798,1629118909.440868,1
TCP,74,10.0.2.15,10.0.2.2,35884,912,1629118909.442819,1
TCP,54,10.0.2.2,10.0.2.15,1123,44032,1629118909.442819,1
TCP,74,10.0.2.15,10.0.2.2,40090,1434,1629118909.444772,1
TCP,54,10.0.2.2,10.0.2.15,21571,40908,1629118909.444772,1
TCP,74,10.0.2.15,10.0.2.2,53634,8994,1629118909.445747,1
TCP,54,10.0.2.2,10.0.2.15,1062,44082,1629118909.446724,1
TCP,74,10.0.2.15,10.0.2.2,53380,6567,1629118909.446724,1
TCP,54,10.0.2.2,10.0.2.15,15742,37072,1629118909.4477,1
TCP,74,10.0.2.15,10.0.2.2,48700,9878,1629118909.448676,1
TCP,54,10.0.2.2,10.0.2.15,1124,51714,1629118909.448676,1
TCP,74,10.0.2.15,10.0.2.2,41126,1117,1629118909.449651,1
TCP,54,10.0.2.2,10.0.2.15,9944,35004,1629118909.450628,1
TCP,74,10.0.2.15,10.0.2.2,55164,1122,1629118909.451603,1
TCP,54,10.0.2.2,10.0.2.15,5500,48108,1629118909.451603,1
TCP,74,10.0.2.15,10.0.2.2,36352,711,1629118909.452579,1
TCP,54,10.0.2.2,10.0.2.15,4444,46054,1629118909.453555,1
TCP,74,10.0.2.15,10.0.2.2,55452,1461,1629118909.454532,1
TCP,54,10.0.2.2,10.0.2.15,5730,55642,1629118909.455508,1
TCP,74,10.0.2.15,10.0.2.2,33264,1032,1629118909.456484,1
TCP,54,10.0.2.2,10.0.2.15,1935,43690,1629118909.456484,1
TCP,74,10.0.2.15,10.0.2.2,33576,30718,1629118909.45746,1
TCP,54,10.0.2.2,10.0.2.15,19,56254,1629118909.45746,1
TCP,74,10.0.2.15,10.0.2.2,53164,16080,1629118909.458436,1
TCP,54,10.0.2.2,10.0.2.15,18040,44728,1629118909.459412,1
TCP,74,10.0.2.15,10.0.2.2,56476,1002,1629118909.460388,1
TCP,54,10.0.2.2,10.0.2.15,16016,57172,1629118909.460388,1
TCP,74,10.0.2.15,10.0.2.2,56212,1352,1629118909.461363,1
TCP,54,10.0.2.2,10.0.2.15,3878,43442,1629118909.46234,1
TCP,74,10.0.2.15,10.0.2.2,54852,8181,1629118909.463316,1
TCP,54,10.0.2.2,10.0.2.15,5950,48096,1629118909.463316,1
TCP,74,10.0.2.15,10.0.2.2,47346,54045,1629118909.464292,1
TCP,54,10.0.2.2,10.0.2.15,5801,44678,1629118909.464292,1
TCP,74,10.0.2.15,10.0.2.2,51310,1218,1629118909.465268,1
TCP,54,10.0.2.2,10.0.2.15,2800,53432,1629118909.466244,1
TCP,74,10.0.2.15,10.0.2.2,36092,2065,1629118909.46722,1
TCP,54,10.0.2.2,10.0.2.15,3889,52058,1629118909.46722,1
TCP,74,10.0.2.15,10.0.2.2,52962,625,1629118909.468196,1
TCP,54,10.0.2.2,10.0.2.15,52869,38282,1629118909.469172,1
TCP,74,10.0.2.15,10.0.2.2,43036,8400,1629118909.469172,1
TCP,54,10.0.2.2,10.0.2.15,2048,52022,1629118909.470147,1
TCP,74,10.0.2.15,10.0.2.2,58566,3920,1629118909.471124,1
TCP,54,10.0.2.2,10.0.2.15,4002,59104,1629118909.471124,1
TCP,74,10.0.2.15,10.0.2.2,53576,5961,1629118909.4721,1
TCP,54,10.0.2.2,10.0.2.15,458,42820,1629118909.4721,1
TCP,74,10.0.2.15,10.0.2.2,37284,1121,1629118909.473076,1
TCP,54,10.0.2.2,10.0.2.15,912,35884,1629118909.474052,1
TCP,74,10.0.2.15,10.0.2.2,37928,1783,1629118909.475027,1
TCP,54,10.0.2.2,10.0.2.15,1434,40090,1629118909.476003,1
TCP,74,10.0.2.15,10.0.2.2,47780,14441,1629118909.476979,1
TCP,54,10.0.2.2,10.0.2.15,8994,53634,1629118909.476979,1
TCP,74,10.0.2.15,10.0.2.2,55228,32782,1629118909.478931,1
TCP,54,10.0.2.2,10.0.2.15,6567,53380,1629118909.478931,1
TCP,74,10.0.2.15,10.0.2.2,55874,8031,1629118909.479908,1
TCP,54,10.0.2.2,10.0.2.15,9878,48700,1629118909.479908,1
TCP,74,10.0.2.15,10.0.2.2,33594,16993,1629118909.48206,1
TCP,54,10.0.2.2,10.0.2.15,1117,41126,1629118909.48206,1
TCP,74,10.0.2.15,10.0.2.2,49296,2009,1629118909.483812,1
TCP,54,10.0.2.2,10.0.2.15,1122,55164,1629118909.484444,1
TCP,74,10.0.2.15,10.0.2.2,33556,8500,1629118909.485371,1
TCP,54,10.0.2.2,10.0.2.15,711,36352,1629118909.486348,1
TCP,74,10.0.2.15,10.0.2.2,49636,2049,1629118909.487324,1
TCP,54,10.0.2.2,10.0.2.15,1461,55452,1629118909.487324,1
TCP,74,10.0.2.15,10.0.2.2,41148,1248,1629118909.488299,1
TCP,54,10.0.2.2,10.0.2.15,1032,33264,1629118909.488299,1
TCP,74,10.0.2.15,10.0.2.2,57048,32769,1629118909.489276,1
TCP,54,10.0.2.2,10.0.2.15,30718,33576,1629118909.489276,1
TCP,74,10.0.2.15,10.0.2.2,38482,898,1629118909.490252,1
TCP,54,10.0.2.2,10.0.2.15,16080,53164,1629118909.491228,1
TCP,74,10.0.2.15,10.0.2.2,32958,691,1629118909.492204,1
TCP,54,10.0.2.2,10.0.2.15,1002,56476,1629118909.492204,1
TCP,74,10.0.2.15,10.0.2.2,34364,5225,1629118909.493181,1
TCP,54,10.0.2.2,10.0.2.15,1352,56212,1629118909.494156,1
TCP,74,10.0.2.15,10.0.2.2,37598,2021,1629118909.495132,1
TCP,54,10.0.2.2,10.0.2.15,8181,54852,1629118909.496108,1
TCP,74,10.0.2.15,10.0.2.2,54620,1812,1629118909.497084,1
TCP,54,10.0.2.2,10.0.2.15,54045,47346,1629118909.497084,1
TCP,74,10.0.2.15,10.0.2.2,38356,2099,1629118909.498061,1
TCP,54,10.0.2.2,10.0.2.15,1218,51310,1629118909.498061,1
TCP,74,10.0.2.15,10.0.2.2,33610,119,1629118909.499036,1
TCP,54,10.0.2.2,10.0.2.15,2065,36092,1629118909.500012,1
TCP,74,10.0.2.15,10.0.2.2,36864,631,1629118909.500988,1
TCP,54,10.0.2.2,10.0.2.15,625,52962,1629118909.500988,1
TCP,74,10.0.2.15,10.0.2.2,41428,2043,1629118909.501965,1
TCP,54,10.0.2.2,10.0.2.15,8400,43036,1629118909.501965,1
TCP,74,10.0.2.15,10.0.2.2,45440,1998,1629118909.50294,1
TCP,54,10.0.2.2,10.0.2.15,3920,58566,1629118909.503917,1
TCP,74,10.0.2.15,10.0.2.2,43520,9595,1629118909.504893,1
TCP,54,10.0.2.2,10.0.2.15,5961,53576,1629118909.504893,1
TCP,74,10.0.2.15,10.0.2.2,40536,5102,1629118909.505867,1
TCP,54,10.0.2.2,10.0.2.15,1121,37284,1629118909.506846,1
TCP,74,10.0.2.15,10.0.2.2,37334,1065,1629118909.507821,1
TCP,54,10.0.2.2,10.0.2.15,1783,37928,1629118909.507821,1
TCP,74,10.0.2.15,10.0.2.2,58870,464,1629118909.508797,1
TCP,54,10.0.2.2,10.0.2.15,14441,47780,1629118909.509773,1
TCP,74,10.0.2.15,10.0.2.2,58128,2179,1629118909.510749,1
TCP,54,10.0.2.2,10.0.2.15,32782,55228,1629118909.510749,1
TCP,74,10.0.2.15,10.0.2.2,58294,264,1629118909.511726,1
TCP,54,10.0.2.2,10.0.2.15,8031,55874,1629118909.5127,1
TCP,74,10.0.2.15,10.0.2.2,53358,1055,1629118909.513678,1
TCP,54,10.0.2.2,10.0.2.15,16993,33594,1629118909.514654,1
TCP,74,10.0.2.15,10.0.2.2,54160,749,1629118909.515629,1
TCP,54,10.0.2.2,10.0.2.15,2009,49296,1629118909.516606,1
TCP,74,10.0.2.15,10.0.2.2,36180,1755,1629118909.517583,1
TCP,54,10.0.2.2,10.0.2.15,8500,33556,1629118909.517583,1
TCP,74,10.0.2.15,10.0.2.2,48570,9593,1629118909.518557,1
TCP,74,10.0.2.2,10.0.2.15,2049,49636,1629118909.519531,1
TCP,74,10.0.2.15,10.0.2.2,46484,3914,1629118909.520507,1
TCP,54,10.0.2.2,10.0.2.15,1248,41148,1629118909.520507,1
TCP,74,10.0.2.15,10.0.2.2,47980,3001,1629118909.521486,1
TCP,54,10.0.2.2,10.0.2.15,32769,57048,1629118909.522461,1
TCP,74,10.0.2.15,10.0.2.2,56732,9111,1629118909.523436,1
TCP,54,10.0.2.2,10.0.2.15,898,38482,1629118909.524411,1
TCP,74,10.0.2.15,10.0.2.2,39192,8081,1629118909.525387,1
TCP,54,10.0.2.2,10.0.2.15,691,32958,1629118909.526366,1
TCP,74,10.0.2.15,10.0.2.2,32842,50002,1629118909.526366,1
TCP,54,10.0.2.2,10.0.2.15,5225,34364,1629118909.527342,1
TCP,74,10.0.2.15,10.0.2.2,37848,6003,1629118909.528317,1
TCP,54,10.0.2.2,10.0.2.15,2021,37598,1629118909.528317,1
TCP,74,10.0.2.15,10.0.2.2,36592,3007,1629118909.529291,1
TCP,54,10.0.2.2,10.0.2.15,1812,54620,1629118909.530269,1
TCP,74,10.0.2.15,10.0.2.2,43544,7007,1629118909.531243,1
TCP,54,10.0.2.2,10.0.2.15,2099,38356,1629118909.531243,1
TCP,74,10.0.2.15,10.0.2.2,50996,1301,1629118909.532219,1
TCP,54,10.0.2.2,10.0.2.15,119,33610,1629118909.533198,1
TCP,74,10.0.2.15,10.0.2.2,42258,65389,1629118909.534173,1
TCP,54,10.0.2.2,10.0.2.15,631,36864,1629118909.534173,1
TCP,74,10.0.2.15,10.0.2.2,55812,1165,1629118909.535149,1
TCP,54,10.0.2.2,10.0.2.15,2043,41428,1629118909.536123,1
TCP,74,10.0.2.15,10.0.2.2,56380,19801,1629118909.537129,1
TCP,54,10.0.2.2,10.0.2.15,1998,45440,1629118909.537129,1
TCP,74,10.0.2.15,10.0.2.2,59296,2522,1629118909.538078,1
TCP,54,10.0.2.2,10.0.2.15,9595,43520,1629118909.538078,1
TCP,74,10.0.2.15,10.0.2.2,55188,407,1629118909.539053,1
TCP,54,10.0.2.2,10.0.2.15,5102,40536,1629118909.539053,1
TCP,74,10.0.2.15,10.0.2.2,32802,12000,1629118909.540029,1
TCP,54,10.0.2.2,10.0.2.15,1065,37334,1629118909.541003,1
TCP,74,10.0.2.15,10.0.2.2,56808,6666,1629118909.541003,1
